% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, further/more values", seed=854797, Sun Feb 16 19:12:32 2025, <python>{}</python>
240 2400 0.060237008830950886 896.322683047159 1216321.2033979835 1.2163212033979835e+06 1216329.5341553646 1216342.9765519889 4.258432104252279   
241 2410 0.06414579000100391 938.2543589946318 1216311.1063963468 1.2163111063963468e+06 1216332.6599302534 1216343.3143519154 15.684673632495105   
242 2420 0.06866374456757808 1050.8158186239716 1216308.9468554687 1.2163089468554687e+06 1216325.0722690267 1216337.3527826194 14.899351836880669   
243 2430 0.07462404872888417 1078.067358880985 1216303.3368414564 1.2163033368414564e+06 1216321.4550601903 1216343.1549412245 16.03792967949994   
244 2440 0.07502084589946492 1151.419326737733 1216303.3368414564 1.2163111132153007e+06 1216324.7089753014 1216340.9415163104 17.21891321334988   
245 2450 0.0767098698840668 1204.4476766136017 1216302.8836917884 1.2163028836917884e+06 1216317.5040734175 1216329.2317396954 14.025453997310251   
246 2460 0.07705418390838852 1281.5394427749677 1216302.8836917884 1.2163055803009574e+06 1216322.8565233534 1216344.2414475107 13.722387010697275   
247 2470 0.07029320618338933 1266.337474180017 1216300.196928404 1.2163001969284040e+06 1216314.938136953 1216340.5743745584 31.579449774697423   
248 2480 0.0637263403619177 1279.7980900549273 1216297.5378786796 1.2162975378786796e+06 1216308.1433708551 1216330.5308538778 10.749290564097464   
249 2490 0.060983250032868704 1356.0139856994945 1216297.5378786796 1.2162987318005203e+06 1216308.8063964453 1216313.519522267 10.564927527448162   
250 2500 0.057721254465190934 1305.5866325891952 1216297.5378786796 1.2163006179748275e+06 1216306.1200639782 1216315.1049702514 5.323292549233884   
251 2510 0.0492619308060218 1306.9591038708518 1216295.080969343 1.2162950809693430e+06 1216302.942338135 1216306.4567623248 5.560360678937286   
252 2520 0.04761039161257479 1287.585689347701 1216295.080969343 1.2162967080941990e+06 1216301.208293228 1216313.4716209143 5.937623488716781   
253 2530 0.04233553597062682 1282.36529451806 1216295.080969343 1.2162954895566134e+06 1216303.3618918872 1216310.658815403 3.8598034165333956   
254 2540 0.03957691541348499 1288.0408041918529 1216294.5568957422 1.2162945568957422e+06 1216299.2011398752 1216304.4708293811 4.218420773046091   
255 2550 0.035525683240510315 1250.3271971593715 1216293.980436129 1.2162939804361290e+06 1216297.8069473787 1216302.9581383239 3.6809083053376526   
256 2560 0.034653176917965434 1229.4434743712757 1216293.980436129 1.2162954055336942e+06 1216297.5163517452 1216298.2601263002 1.953410608228296   
257 2570 0.032807713151556527 1274.1082392854642 1216293.3630127017 1.2162933630127017e+06 1216297.4075646214 1216301.5730704945 3.7536427916493267   
258 2580 0.031002224384232592 1256.7060184888428 1216293.015817533 1.2162930158175330e+06 1216295.5912632006 1216300.9002925162 4.807870154734701   
259 2590 0.030153225553418022 1210.3855963144522 1216292.9081182445 1.2162929081182445e+06 1216294.7056768455 1216298.910453022 2.7721869852393866   
260 2600 0.02703870233758033 1187.802743047284 1216291.937164476 1.2162919371644759e+06 1216295.1030262196 1216295.8971894628 1.1056999703869224   
261 2610 0.02778817823716304 1188.3280498759975 1216291.937164476 1.2162923547970203e+06 1216294.3194497784 1216295.368520376 1.2281332130078226   
262 2620 0.025809112837061172 1072.9544609318523 1216291.937164476 1.2162922994947471e+06 1216293.7344762955 1216296.200438369 2.5838002662640065   
263 2630 0.0249940620774691 1057.2931206602077 1216291.937164476 1.2162926393263091e+06 1216293.7263102673 1216297.2612773154 0.9110351777635515   
264 2640 0.02257650000441264 1020.3746013118968 1216291.937164476 1.2162922775311044e+06 1216294.8115041228 1216296.2856375724 1.2611703618895262   
265 2650 0.020440529167622228 1000.603167713007 1216291.937164476 1.2162921216370247e+06 1216293.4508630633 1216294.663268431 0.6361992573365569   
266 2660 0.0179418697844246 1026.7410388478233 1216291.937164476 1.2162919968623337e+06 1216293.1102433112 1216295.653733057 0.826147265965119   
267 2670 0.01664310137882962 1015.1814829427933 1216291.937164476 1.2162926117340671e+06 1216293.0418838994 1216293.6161464555 0.4399545306805521   
268 2680 0.01503292405829992 988.4622275524811 1216291.937164476 1.2162920708145692e+06 1216292.9011402484 1216293.37076224 0.3299545110203326   
269 2690 0.013761647205858691 989.1307084220673 1216291.937164476 1.2162919598046939e+06 1216292.396856262 1216293.6742979966 0.8286693096160889   
270 2700 0.012677827944667873 908.6652726298126 1216291.7372662679 1.2162917372662679e+06 1216292.1627988862 1216292.992351582 0.43427221779711545   
271 2710 0.012407847058245316 875.9806877540151 1216291.7127453438 1.2162917127453438e+06 1216292.1207672723 1216292.6934796947 0.4555309077259153   
272 2720 0.011088925566978202 862.4004743625513 1216291.591064366 1.2162915910643660e+06 1216291.962118824 1216292.187776581 0.40104109910316765   
273 2730 0.01137658000016736 869.298584312722 1216291.4752980059 1.2162914752980059e+06 1216291.7878754276 1216292.068817331 0.44571770331822336   
274 2740 0.010511643702496696 820.0500058274407 1216291.4752980059 1.2162915854318335e+06 1216291.6404884434 1216291.84222435 0.10988284414634109   
275 2750 0.009200900954031357 817.2179071093408 1216291.4504520032 1.2162914504520032e+06 1216291.7452065113 1216292.0786497956 0.15150866121985018   
276 2760 0.00858678816434882 778.9119573862168 1216291.4504520032 1.2162914542971763e+06 1216291.7151373427 1216291.7667762109 0.1351467261556536   
277 2770 0.009558276296504697 745.2538320927359 1216291.403098847 1.2162914030988470e+06 1216291.5989920523 1216291.810824567 0.1136787673458457   
278 2780 0.009879288547294696 712.6891520484976 1216291.403098847 1.2162914416346187e+06 1216291.5300899004 1216291.6610600955 0.0719400467351079   
279 2790 0.00933574540445359 719.1054398178591 1216291.386977477 1.2162913869774770e+06 1216291.6202288577 1216291.7963115738 0.2623015805147588   
280 2800 0.008549366796044039 710.97552793661 1216291.3776401514 1.2162913776401514e+06 1216291.4944510555 1216291.5555216915 0.0737681386526674   
281 2810 0.008144330681061263 717.8427991553665 1216291.3735017825 1.2162913735017825e+06 1216291.4367385018 1216291.5557335762 0.06080128415487707   
282 2820 0.00795366917269817 690.023400027718 1216291.3735017825 1.2162913768223126e+06 1216291.434069768 1216291.576633613 0.06139904214069247   
283 2830 0.007703203416858718 704.3515704974285 1216291.3403070124 1.2162913403070124e+06 1216291.435189333 1216291.6231750273 0.1006518229842186   
284 2840 0.007442242623092509 727.7865086066225 1216291.3403070124 1.2162913652402924e+06 1216291.382878856 1216291.4386407752 0.008971959818154573   
285 2850 0.006924733027914532 733.4421622055833 1216291.3403070124 1.2162913714754009e+06 1216291.4228634299 1216291.5237991493 0.051664832048118114   
286 2860 0.0067410454639170655 738.2108339833792 1216291.3403070124 1.2162913681394304e+06 1216291.4380891086 1216291.5411337102 0.04463155381381512   
287 2870 0.006637854513130978 701.8653879754734 1216291.3403070124 1.2162913477217422e+06 1216291.4074486776 1216291.5592699887 0.05260497075505555   
288 2880 0.006518584142195912 703.8382588166187 1216291.3403070124 1.2162913411862040e+06 1216291.399178411 1216291.4298199052 0.032461899565532804   
289 2890 0.006228951463428232 714.3412023125319 1216291.2789031954 1.2162912789031954e+06 1216291.3825704358 1216291.4484106142 0.06887609791010618   
290 2900 0.005933883594800102 700.9280873506447 1216291.2789031954 1.2162913126533250e+06 1216291.3775922698 1216291.453188873 0.07585760438814759   
291 2910 0.005531447957881699 708.3466360314993 1216291.2722869122 1.2162912722869122e+06 1216291.34473965 1216291.4190875802 0.03632827312685549   
292 2920 0.005654285143622947 719.3863360776603 1216291.2722869122 1.2162912953506489e+06 1216291.3274813115 1216291.3552029093 0.0328143541701138   
293 2930 0.0053922715505779015 713.0866406438473 1216291.2721470534 1.2162912721470534e+06 1216291.3174789015 1216291.367086373 0.046723706647753716   
294 2940 0.005305670996775392 687.3568895187445 1216291.2619412262 1.2162912619412262e+06 1216291.3059173163 1216291.3512141698 0.02935419324785471   
295 2950 0.005309787206273124 717.8142897721879 1216291.2619412262 1.2162912674935849e+06 1216291.3034246224 1216291.3267609 0.023277378408238292   
296 2960 0.00587653575161943 695.5002480995222 1216291.2099549659 1.2162912099549659e+06 1216291.3156747185 1216291.3711143984 0.06034146039746702   
297 2970 0.006032847186308506 728.0363810942962 1216291.2099549659 1.2162912310690081e+06 1216291.2755217487 1216291.3068772645 0.018988213734701276   
298 2980 0.005674109639615687 707.4571640612071 1216291.2099549659 1.2162912227591712e+06 1216291.2543362079 1216291.285053889 0.029385103145614266   
299 2990 0.005784744995144528 711.7940928339256 1216291.1886631784 1.2162911886631784e+06 1216291.2339983692 1216291.2923909237 0.023494688095524907   
300 3000 0.00608065181796572 750.0615807368921 1216291.1666731758 1.2162911666731758e+06 1216291.2167599744 1216291.2868226736 0.032978774746879935   
301 3010 0.006687275032332902 765.6654363844413 1216291.148180833 1.2162911481808331e+06 1216291.1837378133 1216291.293727811 0.11204196070320904   
302 3020 0.007264097533895201 719.1569451689203 1216291.1327464306 1.2162911327464306e+06 1216291.1962985382 1216291.2647862546 0.09046317846514285   
303 3030 0.007689866721698392 721.2644909151271 1216291.1327464306 1.2162911530950915e+06 1216291.1876276846 1216291.2710061914 0.05051063233986497   
304 3040 0.00802437123393701 719.2205947417657 1216291.1299703412 1.2162911299703412e+06 1216291.1831760977 1216291.2392352729 0.013963074889034033   
305 3050 0.00872537393770416 758.9815129051972 1216291.097273082 1.2162910972730820e+06 1216291.161273986 1216291.184441717 0.036438936833292246   
306 3060 0.009216687825507823 798.3691258359669 1216291.0810044068 1.2162910810044068e+06 1216291.1503953235 1216291.2370765759 0.0561285181902349   
307 3070 0.008423650824191962 824.9148318478448 1216291.0810044068 1.2162911028165680e+06 1216291.162658586 1216291.2395323266 0.09338652272708714   
308 3080 0.007826439726529843 831.8883703089311 1216291.028803196 1.2162910288031960e+06 1216291.1504937215 1216291.1904903618 0.09575885231606662   
309 3090 0.00759981653686045 882.1902855534369 1216291.0283475246 1.2162910283475246e+06 1216291.0839788555 1216291.1455402677 0.08278383454307914   
310 3100 0.00757694758834324 902.8067381327786 1216291.0193965847 1.2162910193965847e+06 1216291.0658104734 1216291.1190259696 0.07052390463650227   
311 3110 0.008525795624545258 898.7046152813793 1216290.9972985997 1.2162909972985997e+06 1216291.0201360593 1216291.090699461 0.03748790151439607   
312 3120 0.009173978847172618 986.6308698224512 1216290.974670998 1.2162909746709981e+06 1216291.03640109 1216291.163710958 0.09845157875679433   
313 3130 0.009712966830733505 1064.9476327458162 1216290.9326834255 1.2162909326834255e+06 1216290.9942907465 1216291.0998819796 0.0837041325867176   
314 3140 0.011473784334984048 1082.9868838864081 1216290.789581023 1.2162907895810229e+06 1216290.9488232997 1216291.2336557389 0.12180542410351336   
315 3150 0.013654267427555688 1116.9748354280557 1216290.7433552986 1.2162907433552986e+06 1216290.908846408 1216291.1166575428 0.17644507670775056   
316 3160 0.015817068771176786 1164.7834363438956 1216290.7130635446 1.2162907130635446e+06 1216290.8325590761 1216291.1035592621 0.1345071359537542   
317 3170 0.017216464300249455 1187.0339834682272 1216290.6673064185 1.2162906673064185e+06 1216290.783997675 1216291.1687086837 0.14817375596612692   
318 3180 0.019072032577321776 1177.0370190398476 1216290.5628253585 1.2162905628253585e+06 1216290.7876485663 1216290.9677900048 0.15680667385458946   
319 3190 0.02134939799610693 1205.611776063578 1216290.47088231 1.2162904708823101e+06 1216290.7175330967 1216291.0670386127 0.20582073042169213   
320 3200 0.02310871831586523 1173.5655126411493 1216290.458914815 1.2162904589148150e+06 1216290.7461919184 1216291.2345800423 0.33598631736822426   
321 3210 0.025208828699640175 1164.2487022047253 1216290.4099946273 1.2162904099946273e+06 1216290.8281947603 1216292.065087299 0.43980102543719113   
322 3220 0.02814612507245709 1145.2708220596141 1216290.39343997 1.2162903934399700e+06 1216290.7567807185 1216291.3011334345 0.41461191046983004   
323 3230 0.026154425416044152 1153.2445165233241 1216290.39343997 1.2162904084728160e+06 1216290.738413969 1216291.4482286486 0.2251270862761885   
324 3240 0.02725346765857587 1161.370704920908 1216290.39343997 1.2162904017458637e+06 1216290.716609669 1216291.1173989912 0.16594549780711532   
325 3250 0.025690237451080997 1222.1205259006824 1216290.365094488 1.2162903650944880e+06 1216290.762378089 1216291.495866514 0.2717679273337126   
326 3260 0.02343475379879362 1166.120547196458 1216290.365094488 1.2162904755641595e+06 1216290.8574715687 1216291.376110078 0.47003716602921486   
327 3270 0.02155218594680719 1199.665261583004 1216290.3124678805 1.2162903124678805e+06 1216290.7357271013 1216291.0373489999 0.3753399853594601   
328 3280 0.01830182403592364 1170.734132440107 1216290.3124678805 1.2162903159257835e+06 1216290.56310192 1216290.96041945 0.22503673750907183   
329 3290 0.016979969715190637 1143.8943280185758 1216290.3124678805 1.2162903238197817e+06 1216290.499896829 1216290.778683946 0.13664622837677598   
330 3300 0.016810209718653456 1100.526534540612 1216290.2826487508 1.2162902826487508e+06 1216290.4311796813 1216290.6133277281 0.22751109884120524   
331 3310 0.015970211518178925 1068.5214624379662 1216290.2826487508 1.2162902931385087e+06 1216290.406421108 1216290.5372936241 0.06901922100223601   
332 3320 0.014409466410706694 1037.9790570597734 1216290.2826487508 1.2162902938507050e+06 1216290.4214648975 1216290.5588973886 0.06523467204533517   
333 3330 0.012496819571160875 1025.3274642392375 1216290.2555023474 1.2162902555023474e+06 1216290.3244457322 1216290.6328415722 0.08380440319888294   
334 3340 0.011071875075730873 997.5050966259429 1216290.2518976089 1.2162902518976089e+06 1216290.3193641237 1216290.4513742158 0.06701643927954137   
335 3350 0.01034251133471418 1007.260450822709 1216290.2495697828 1.2162902495697828e+06 1216290.3130848133 1216290.4286762865 0.09298362326808274   
336 3360 0.010867989964371905 1010.0480275382088 1216290.249244627 1.2162902492446271e+06 1216290.2887826404 1216290.4553668585 0.05343498941510916   
337 3370 0.010120287551846935 991.0635538147924 1216290.239250293 1.2162902392502930e+06 1216290.285714948 1216290.3608681068 0.03724337485618889   
338 3380 0.009766472521556643 1021.4846465285738 1216290.239250293 1.2162902570060925e+06 1216290.301530168 1216290.3709820083 0.07800969039089978   
339 3390 0.009613741111059214 1048.907952341767 1216290.2279469613 1.2162902279469613e+06 1216290.2604227276 1216290.3221810607 0.026919998694211245   
340 3400 0.008995041590888247 1062.0255998683904 1216290.2279469613 1.2162902341230987e+06 1216290.2539848369 1216290.311929253 0.02863260661251843   
341 3410 0.008916297418787212 1079.67258168867 1216290.2279469613 1.2162902316656227e+06 1216290.2526143116 1216290.3024949636 0.04302219278179109   
342 3420 0.007821444016116176 1070.5326494407238 1216290.217351134 1.2162902173511339e+06 1216290.2602006884 1216290.3272479274 0.05721581750549376   
343 3430 0.007314547531289858 1069.2475903723116 1216290.217351134 1.2162902209767804e+06 1216290.2332216671 1216290.269622148 0.0205999668687582   
344 3440 0.006719433787423741 1114.4057672769252 1216290.2149099784 1.2162902149099784e+06 1216290.2397000375 1216290.28799955 0.01790411677211523   
345 3450 0.006289157947795769 1065.5708697994412 1216290.2149099784 1.2162902233278609e+06 1216290.2365616886 1216290.2614917115 0.013323713559657335   
346 3460 0.005722569847420724 1059.8368712939196 1216290.2149099784 1.2162902163745295e+06 1216290.2379145215 1216290.2738596252 0.022386180935427547   
347 3470 0.005540937530910748 1118.4683386145487 1216290.214645604 1.2162902146456039e+06 1216290.2239590823 1216290.2380418957 0.014858061447739601   
348 3480 0.0050075284447960965 1076.9223384523993 1216290.2143975005 1.2162902143975005e+06 1216290.2226268759 1216290.2469722268 0.007924228673800826   
349 3490 0.004540494218451612 1077.9491942797094 1216290.2126280565 1.2162902126280565e+06 1216290.219346006 1216290.225296284 0.0028636932838708162   
350 3500 0.004217616897475211 1126.5909209746746 1216290.2068711903 1.2162902068711903e+06 1216290.2173924893 1216290.226472164 0.006084941327571869   
351 3510 0.003954757977960732 1100.712963039013 1216290.2068711903 1.2162902075468018e+06 1216290.2142972832 1216290.2206467371 0.006946514127776027   
352 3520 0.003735795281535608 1070.0532981348279 1216290.2068711903 1.2162902074720769e+06 1216290.2116575255 1216290.2151537673 0.003065636847168207   
353 3530 0.003501849265146912 1044.1430743039393 1216290.2068711903 1.2162902070530981e+06 1216290.2124504622 1216290.2142928296 0.00342712365090847   
354 3540 0.003304695822409803 1048.3963918774532 1216290.2068711903 1.2162902070069474e+06 1216290.2091968358 1216290.21407933 0.004106120206415653   
355 3550 0.0031066929707781665 1022.8049277525279 1216290.2064536198 1.2162902064536198e+06 1216290.2101120006 1216290.212299319 0.00332875968888402   
