% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=854797, Sun Feb 16 19:12:32 2025
1 10 0.9973364113161943 1.0000444454321133 1.0 1.0 1.0000055555709877 1.0000111111728396 1.0000166668055563 1.0000222224691375 1.0000277781635838 1.0000333338888951 1.0000388896450716 1.0000444454321133
2 20 1.1270049322243756 1.1294409071861211 0.8684305041647733 0.8684305041647733 0.9704900808568788 0.9793030561418574 0.9876781580603514 1.0008182957479246 1.004055808951664 1.0141065731932246 1.0215028241893551 1.1294409071861211
3 30 1.204912299925262 1.197038545489341 0.8475205365129178 0.8475205365129178 0.9113134914121239 0.9484911259991796 0.9834994651376283 1.0125695326603321 1.0251817757337853 1.0363581538255742 1.078955148394953 1.197038545489341
4 40 1.2272072354225465 1.2137112942204273 0.8301411223088326 0.8301411223088326 0.8669507386740448 0.9210070701253706 0.9836470249085136 0.9916548254896291 1.011450749838095 1.0428246813445907 1.0820034716332974 1.2137112942204273
5 50 1.224965438690237 1.2134008768376359 0.8043615193240056 0.8043615193240056 0.8271305049991624 0.9518993363771506 0.9681803585924461 0.9891910802644364 1.0053459888647787 1.0139524688200534 1.0907432659766239 1.2134008768376359
6 60 1.2588724291983233 1.2206503796976853 0.7604650128535525 0.7604650128535525 0.8145803434932655 0.9210804440562548 0.9611929412493869 0.991501248359498 1.0048438229159031 1.0513449581954208 1.0844510530021403 1.2206503796976853
7 70 1.2002047278496215 1.20383601821073 0.7588664538033302 0.7588664538033302 0.765575590937 0.9088477680630394 0.9571380690955544 0.989287326175635 1.0249960004283867 1.0273443566407925 1.1566283273702835 1.20383601821073
8 80 1.1517717203652662 1.2095456622013898 0.7040660901009528 0.7040660901009528 0.7586656418533031 0.8863377321801891 0.9488195994674323 0.9834745494974187 1.0248697018442734 1.0531873870838584 1.1583735044367292 1.2095456622013898
9 90 1.1090196394609066 1.228618605204701 0.6641057160340738 0.6641057160340738 0.7654284727736418 0.8706555329800769 0.948470382451943 0.9733311198073374 1.0236390030761142 1.060881500321664 1.1060556462402096 1.228618605204701
10 100 1.0897298642995492 1.239948879851916 0.6442270700331985 0.6442270700331985 0.7720902759480621 0.8426755273818717 0.9321545469670273 0.9682515046537465 1.031131957611026 1.05990589456917 1.1187109173566048 1.239948879851916
11 110 1.0228261683900477 1.2357096033421564 0.6090920700940928 0.6090920700940928 0.7802763329462605 0.8414160099255698 0.9139146790387306 0.9641756317766376 1.0364463401315998 1.0659083979026198 1.1110629604885165 1.2357096033421564
12 120 1.0307475927763603 1.2564198979828387 0.5862462453044489 0.5862462453044489 0.7679871442668768 0.8149667417034094 0.8960685042743155 0.9943941329674197 1.030274865790441 1.0573859776585341 1.0932569634155416 1.2564198979828387
13 130 1.0836638742500995 1.2830285996509172 0.5806025603066504 0.5806025603066504 0.7649948672950204 0.7946756028493536 0.8802869451363503 0.9869206746628778 1.0116782841440848 1.0697419396211447 1.0833124433996277 1.2830285996509172
14 140 1.0379996394107096 1.3712454894971464 0.5672340076519944 0.5672340076519944 0.736103787841876 0.7825973335241931 0.8577507052310611 0.9582698054371075 0.9972748785002513 1.059318002920729 1.1367532872831239 1.3712454894971464
15 150 1.036636392486672 1.3706480942376478 0.5308316462625956 0.5308316462625956 0.7331768826420124 0.7837225633128816 0.8382625620210542 0.9389569515539842 0.983948875024408 1.0738503485053013 1.1317182321248045 1.3706480942376478
16 160 1.0978224423976166 1.3654251345527715 0.506254912414156 0.506254912414156 0.7209606234783656 0.7528978976622265 0.8695875499321842 0.9308932853178615 1.0041203862032844 1.0983969670574136 1.1394820411088957 1.3654251345527715
17 170 1.1392581726509798 1.361311827119672 0.48460388007649674 0.48460388007649674 0.7216501864725867 0.7448860699392652 0.8500158387813441 0.952553546251187 1.0305411263504767 1.1047438944819246 1.1508757669863334 1.361311827119672
18 180 1.1863820650607761 1.3682952460461768 0.457854408158831 0.457854408158831 0.734057206970365 0.7671369987735359 0.8574253104585122 0.9747743446630925 1.0228394838376813 1.0885310532215062 1.1514647785091259 1.3682952460461768
19 190 1.1077006570462429 1.3667998723996675 0.44707885999883723 0.44707885999883723 0.73266014706434 0.7972314709521351 0.8484314489140522 0.9749182504791314 1.0199705077405354 1.083074452398357 1.1244557419526318 1.3667998723996675
20 200 1.072842616439316 1.3683901145666326 0.43203819223703255 0.43203819223703255 0.7336869309851618 0.7765331393561532 0.8468136501130594 0.9503311657532696 1.0056832687080397 1.0527430306003405 1.125129776467872 1.3683901145666326
21 210 0.9737509836235378 1.3459678046332526 0.4054029836331142 0.4054029836331142 0.7352746429171139 0.762150883195922 0.8381190032339224 0.9594394952979757 1.0051755526812087 1.032867020808748 1.1472836989503246 1.3459678046332526
22 220 0.9249745336936486 1.350621154633039 0.38772710105816455 0.38772710105816455 0.7289212363852196 0.748090281541258 0.8124968381648322 0.959932721364803 1.0103580622590127 1.0479482658156374 1.1678167744819687 1.350621154633039
23 230 0.8703333642042606 1.3522590024580576 0.3604193615790705 0.3604193615790705 0.7236290188791923 0.7550378691294877 0.8238682945964924 0.9595437815455956 0.9928082672261966 1.0782727273975938 1.143243354545817 1.3522590024580576
24 240 0.8295500960056661 1.3388714922994376 0.34733201087210774 0.34733201087210774 0.7043278849514433 0.7558262279960328 0.8039734474549163 0.9618763038578422 0.9838995003249329 1.0936397387399779 1.114843514227714 1.3388714922994376
25 250 0.7836386004291261 1.3100095220754235 0.3286405460271755 0.3286405460271755 0.6928006181932832 0.7213324690976652 0.7984459228326899 0.9509361607038838 0.9835127136430125 1.1211937257352074 1.1769371253117191 1.3100095220754235
26 260 0.7669173853031357 1.3117893903808124 0.3123540815567782 0.3123540815567782 0.6636783358127245 0.7280144993622069 0.8020143660445975 0.9400703909879349 0.974651118928532 1.107808721704765 1.1783753644113997 1.3117893903808124
27 270 0.7660231599129458 1.3223183986144065 0.28899241978249834 0.28899241978249834 0.6687073204559164 0.7278879383425855 0.8058265430069638 0.9052594568129125 0.9901275069085055 1.0845202959169318 1.2146441569767028 1.3223183986144065
28 280 0.696445092852978 1.3084730171930465 0.2797055854298164 0.2797055854298164 0.6549391066983912 0.7239789238939932 0.7871199006389193 0.9114618801390175 0.992208560113525 1.0874476551766892 1.194896484469115 1.3084730171930465
29 290 0.6952618741819964 1.3065995778601018 0.2620911600296239 0.2620911600296239 0.6525533889440545 0.7260426975636347 0.7913114481304043 0.9208128158350152 0.9866388120999728 1.0492727739733794 1.1746303590103417 1.3065995778601018
30 300 0.7750045531481989 1.3139871617176193 0.2543739648385211 0.2543739648385211 0.6209958692434328 0.7204380940583691 0.7871090328406206 0.9150316460157683 0.9844444430947574 1.0997164392618037 1.2072112104770798 1.3139871617176193
31 310 0.7859341421045429 1.3929608199191827 0.24490022210574194 0.24490022210574194 0.617760080405821 0.7138543011860726 0.8149222281975497 0.921229519048557 0.9851409920022858 1.0809936471557562 1.2576023728737675 1.3929608199191827
32 320 0.7103153507891576 1.4247443787157141 0.23601982584092615 0.23601982584092615 0.6001305483948991 0.7062489307645089 0.8140706286395222 0.9289403831539201 0.9845835668156716 1.0618003248876628 1.2644867327328055 1.4247443787157141
33 330 0.7076868467477228 1.437536482732425 0.23092283791695534 0.23092283791695534 0.5829418777480857 0.7026828255304068 0.8098740502127192 0.9195516153235747 1.002853309882487 1.07345347092053 1.2334282378121413 1.437536482732425
34 340 0.7466554806009574 1.4407055211678144 0.2302863502065039 0.2302863502065039 0.566413329779333 0.7086782795592413 0.7882654157633311 0.9095855865907614 0.9960067258920136 1.0808666803303533 1.2570243307944828 1.4407055211678144
35 350 0.6996425720797962 1.4304462891722876 0.22149850459218628 0.22149850459218628 0.5358656093630615 0.6906227634397045 0.791299073331925 0.9462149613401898 0.9921864255402753 1.0876706841048651 1.3180506202045517 1.4304462891722876
36 360 0.6175859473121535 1.4526054391165673 0.2169667389356223 0.2169667389356223 0.5292054629598836 0.6950685649287419 0.8134507347546557 0.9026717480561851 0.9807147607381734 1.0704159969746112 1.3249485456052852 1.4526054391165673
37 370 0.606061432560294 1.4516444709321457 0.21369986374284836 0.21369986374284836 0.5297891089658958 0.6808795560550013 0.7800055859667588 0.885865660961379 0.971417700215635 1.0471696153619041 1.2845586003292213 1.4516444709321457
38 380 0.556819872727975 1.4841289359950909 0.1990139931278919 0.1990139931278919 0.5221269494843205 0.6636846194193857 0.8003275075959844 0.8834748232830443 0.9721968794313179 1.0398928100024338 1.2662145540354912 1.4841289359950909
39 390 0.5494240930583538 1.4941740191846768 0.19503911608379343 0.19503911608379343 0.4747743462237988 0.6562303659275172 0.7993720562100627 0.8863438840944783 0.9624583183886799 1.0395400823351755 1.2759930039135894 1.4941740191846768
40 400 0.5202198541487036 1.528103618523373 0.18841414379048893 0.18841414379048893 0.4652420834261172 0.6438270574122124 0.7858639943759054 0.9033672915228199 0.939450226045632 1.0567574104863175 1.2680521958657192 1.528103618523373
41 410 0.46730235806003206 1.5215922080297533 0.18690969830845258 0.18690969830845258 0.45660271414831544 0.6177448277376428 0.7755762224769025 0.887040258803196 0.9066573126779753 1.0660383375885851 1.3133300692844656 1.5215922080297533
42 420 0.42426787908237973 1.536426283823435 0.18266901709788372 0.18266901709788372 0.44016834515770026 0.6097805557053523 0.7707824371727238 0.8920891267376868 0.8961548465936421 1.0447068017954955 1.3006544494898056 1.536426283823435
43 430 0.4479315773251186 1.540152253988184 0.17420695518325507 0.17420695518325507 0.4349077410954826 0.6090103422470858 0.7517370302982632 0.8885452256932649 0.9083297748700415 1.0162372112664881 1.2810033061733639 1.540152253988184
44 440 0.4395638414021339 1.6619475794430305 0.17234638691165555 0.17234638691165555 0.4288791146350347 0.5883022443054629 0.7398920085040922 0.8830051631382202 0.9260315097610594 1.004661569519863 1.2734766409532343 1.6619475794430305
45 450 0.4472249803966595 1.6946240407580409 0.16095616784575448 0.16095616784575448 0.420602055583278 0.5920391863201505 0.7301960559645174 0.8727968607434323 0.939571575475298 0.9885739147348056 1.2692508198479466 1.6946240407580409
46 460 0.443292868316786 1.715521880389003 0.1584452147887007 0.1584452147887007 0.4133173839381945 0.6238633519141082 0.7233538100347443 0.8562925267739501 0.9342743413980351 1.031147053556898 1.215646988890411 1.715521880389003
47 470 0.42801804736034343 1.8185770177811778 0.15357096754185018 0.15357096754185018 0.39633113156804517 0.6188823846419117 0.7266664632551811 0.8651285104962257 0.9313783527101543 1.0207012085964204 1.208098589570206 1.8185770177811778
48 480 0.41251446579239665 1.8550788689111972 0.1496415376098903 0.1496415376098903 0.3853736173289199 0.6180615738641877 0.7095977957350733 0.8394723028409611 0.9304971908807614 0.9961196135207926 1.200385281318666 1.8550788689111972
49 490 0.45264638898403664 1.868330880741992 0.1427058057500412 0.1427058057500412 0.3776373299669671 0.6170069368799115 0.6977907768379386 0.8374545335090288 0.932336851899474 1.0181596762848564 1.204148020167774 1.868330880741992
