% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=854797, Sun Feb 16 19:12:32 2025
1 10 -0.06631478225626027 -0.014033050838474819 0.03408988321207622 0.12085812125775525 0.8965878359003786 0.9595831280864251 0.980350993232039 0.9888827797874568 0.9932996670619292 1.0015770140657625 1.0086594378000406 1.0316011334985375 1.124703403981399
2 20 -0.07485724957532516 -0.03366480354232114 0.06708894652537467 0.18863960526816334 0.8965878359003786 0.9595831280864251 0.980350993232039 0.9888827797874568 0.9932996670619292 1.0015770140657625 1.0086594378000406 1.0316011334985375 1.124703403981399
3 30 -0.08311107408565527 -0.035215505680701836 0.07512836701238845 0.21670341850057315 0.8965878359003786 0.9595831280864251 0.980350993232039 0.9888827797874568 0.9932996670619292 1.0015770140657625 1.0086594378000406 1.0316011334985375 1.124703403981399
4 40 -0.07908462886593713 -0.029148226675814036 0.0729914217531826 0.22825572606683367 0.8965878359003786 0.9595831280864251 0.980350993232039 0.9888827797874568 0.9932996670619292 1.0015770140657625 1.0086594378000406 1.0316011334985375 1.124703403981399
5 50 -0.16306319282205903 -0.01874144486824886 0.07304202165696266 0.25537709154494675 0.8965878359003786 0.9595831280864251 0.980350993232039 0.9888827797874568 0.9932996670619292 1.0015770140657625 1.0086594378000406 1.0316011334985375 1.124703403981399
6 60 -0.13434323315561042 -0.024859525082719297 0.07799357633902582 0.20844925248911148 0.8965878359003786 0.9595831280864251 0.980350993232039 0.9888827797874568 0.9932996670619292 1.0015770140657625 1.0086594378000406 1.0316011334985375 1.124703403981399
7 70 -0.12448345214741546 -0.036173268482806345 0.08452989294792511 0.20622687953006844 0.8965878359003786 0.9595831280864251 0.980350993232039 0.9888827797874568 0.9932996670619292 1.0015770140657625 1.0086594378000406 1.0316011334985375 1.124703403981399
8 80 -0.12102427679276098 -0.02627026630650059 0.10008182293051995 0.21329974272732252 0.8965878359003786 0.9595831280864251 0.980350993232039 0.9888827797874568 0.9932996670619292 1.0015770140657625 1.0086594378000406 1.0316011334985375 1.124703403981399
9 90 -0.0857004993708772 -0.019657632578085192 0.09445769258900907 0.19986694500509744 0.8965878359003786 0.9595831280864251 0.980350993232039 0.9888827797874568 0.9932996670619292 1.0015770140657625 1.0086594378000406 1.0316011334985375 1.124703403981399
10 100 -0.11065300443073345 -0.011620500888682543 0.0982489714823537 0.1960500849580869 0.7909680489215948 0.8549897408847007 0.8995420237719404 0.9682028132778723 0.9840103615164555 1.022567163799549 1.0341468469392632 1.1266057996737107 1.2426380098204437
11 110 -0.08027771840421581 -0.0007220353113472605 0.11250595663645085 0.19496080472671554 0.7909680489215948 0.8549897408847007 0.8995420237719404 0.9682028132778723 0.9840103615164555 1.022567163799549 1.0341468469392632 1.1266057996737107 1.2426380098204437
12 120 -0.09047440000757896 -0.007958484998597592 0.12249463566064767 0.24669817458167806 0.7909680489215948 0.8549897408847007 0.8995420237719404 0.9682028132778723 0.9840103615164555 1.022567163799549 1.0341468469392632 1.1266057996737107 1.2426380098204437
13 130 -0.14571669668876305 -0.03261892695112724 0.14843980753608962 0.2851992132385802 0.7909680489215948 0.8549897408847007 0.8995420237719404 0.9682028132778723 0.9840103615164555 1.022567163799549 1.0341468469392632 1.1266057996737107 1.2426380098204437
14 140 -0.13926436685137691 -0.031210463506499517 0.15049245625403596 0.286234633684677 0.7909680489215948 0.8549897408847007 0.8995420237719404 0.9682028132778723 0.9840103615164555 1.022567163799549 1.0341468469392632 1.1266057996737107 1.2426380098204437
15 150 -0.15297512231475793 -0.04182021750398121 0.11606363097231664 0.2924373785317581 0.7909680489215948 0.8549897408847007 0.8995420237719404 0.9682028132778723 0.9840103615164555 1.022567163799549 1.0341468469392632 1.1266057996737107 1.2426380098204437
16 160 -0.1910339122714509 -0.03377650613051662 0.09285749251892542 0.2619538280925 0.7909680489215948 0.8549897408847007 0.8995420237719404 0.9682028132778723 0.9840103615164555 1.022567163799549 1.0341468469392632 1.1266057996737107 1.2426380098204437
17 170 -0.1667959893667681 -0.02409626126330657 0.10467965823611514 0.2427556589890439 0.7909680489215948 0.8549897408847007 0.8995420237719404 0.9682028132778723 0.9840103615164555 1.022567163799549 1.0341468469392632 1.1266057996737107 1.2426380098204437
18 180 -0.1415263054719143 -0.02997368489260598 0.11417974809875997 0.24306547603782938 0.7909680489215948 0.8549897408847007 0.8995420237719404 0.9682028132778723 0.9840103615164555 1.022567163799549 1.0341468469392632 1.1266057996737107 1.2426380098204437
19 190 -0.10914677179706547 -0.04124528073564796 0.11125323994269276 0.2542649020088225 0.7646501557222994 0.8348054226360224 0.8947672543111868 0.9181655527380452 0.9497224735244267 1.0349908406914445 1.1016365091446267 1.1491504816908467 1.251976429165427
20 200 -0.11125038561836505 -0.04454394549453646 0.12977136552535934 0.21904662565079416 0.7646501557222994 0.8348054226360224 0.8947672543111868 0.9181655527380452 0.9497224735244267 1.0349908406914445 1.1016365091446267 1.1491504816908467 1.251976429165427
21 210 -0.14425931045809898 -0.025490687700720695 0.13523893626289699 0.2183026309987684 0.7646501557222994 0.8348054226360224 0.8947672543111868 0.9181655527380452 0.9497224735244267 1.0349908406914445 1.1016365091446267 1.1491504816908467 1.251976429165427
22 220 -0.16670071133673603 -0.019652267896977542 0.13743275072733452 0.21274678351501933 0.7646501557222994 0.8348054226360224 0.8947672543111868 0.9181655527380452 0.9497224735244267 1.0349908406914445 1.1016365091446267 1.1491504816908467 1.251976429165427
23 230 -0.18929787615176505 -0.013849274396850112 0.12733220619165353 0.23918478322632467 0.7646501557222994 0.8348054226360224 0.8947672543111868 0.9181655527380452 0.9497224735244267 1.0349908406914445 1.1016365091446267 1.1491504816908467 1.251976429165427
24 240 -0.20658741930585453 -0.023640975213927967 0.11260142298051282 0.2379546002660389 0.7646501557222994 0.8348054226360224 0.8947672543111868 0.9181655527380452 0.9497224735244267 1.0349908406914445 1.1016365091446267 1.1491504816908467 1.251976429165427
25 250 -0.21430902371501162 -0.03508298058041005 0.1340543470728931 0.252980441119627 0.7646501557222994 0.8348054226360224 0.8947672543111868 0.9181655527380452 0.9497224735244267 1.0349908406914445 1.1016365091446267 1.1491504816908467 1.251976429165427
26 260 -0.20405112176503729 -0.03924732331887939 0.1406879978821132 0.3051444247888132 0.7646501557222994 0.8348054226360224 0.8947672543111868 0.9181655527380452 0.9497224735244267 1.0349908406914445 1.1016365091446267 1.1491504816908467 1.251976429165427
